date,지역,총생활인구수,공원면적,공원수,미집행면적,예상총면적,1인당면적,공원당인구수,CO,NO2,O3,PM10,PM25,SO2
2017-01-01,강남구,668041.0,2146595.0,134,805207.0,2951802.0,3.0,4985.0,0.9770833329999999,0.041479167000000004,0.002333333,78.5625,57.79166667,0.005020833
2017-01-01,강동구,505314.0,1934993.0,74,898745.0,2833738.0,4.0,6829.0,0.8833333329999999,0.0435625,0.0027916670000000003,81.25,54.20833333,0.004291667
2017-01-01,강북구,332492.0,1567126.0,45,468932.0,2036058.0,5.0,7389.0,0.9842105259999999,0.046375,0.002625,78.16666667,65.20833333,0.004875
2017-01-01,강서구,563938.0,3209226.0,139,1472431.0,4681657.0,6.0,4057.0,0.9,0.063375,0.002782609,84.08333333,,0.006541666999999999
2017-01-01,관악구,529131.0,442644.0,76,289624.0,732268.0,1.0,6962.0,1.258333333,0.06433333299999999,0.005375,74.95833333,55.75,0.006375
2017-01-01,광진구,385950.0,43788.0,38,12634.0,56422.0,0.0,10157.0,0.8125,0.044541667,0.0050416670000000005,79.70833333,71.33333333,0.004375
2017-01-01,구로구,408474.0,2705529.0,47,313974.0,3019503.0,7.0,8691.0,0.9833333329999999,0.036333332999999995,0.006208333000000001,79.0,54.375,0.006999999999999999
2017-01-01,금천구,206853.0,147893.0,51,,,1.0,4056.0,1.029166667,0.053458333,0.006083333000000001,65.95833333,45.0,0.004875
2017-01-01,노원구,563873.0,14457777.0,118,852658.0,15310435.0,26.0,4779.0,1.114583333,0.059257143,0.004145833,82.0625,65.20833333,0.006270833000000001
2017-01-01,도봉구,323466.0,1040386.0,6,820064.0,1860450.0,3.0,53911.0,0.913043478,0.052130435,0.003086957,78.30434783,47.08695652,0.005652174
2017-01-01,동대문구,356644.0,889295.0,43,401031.0,1290326.0,2.0,8294.0,1.239583333,0.049166667000000004,0.0028125,79.79166667,62.25,0.0063125
2017-01-01,동작구,416798.0,2521302.0,51,3594244.0,6115546.0,6.0,8173.0,1.2340425529999999,0.06275,0.005875,87.89583333,57.66666667,0.005708333
2017-01-01,마포구,458361.0,1089289.0,81,1845.0,1091134.0,2.0,5659.0,1.23125,0.0565625,0.003541667,75.72916667,68.0,0.005333333000000001
2017-01-01,서대문구,346467.0,1352120.0,50,763559.0,2115679.0,4.0,6929.0,0.783333333,0.0385,0.007625,91.29166667,49.54166667,0.00525
2017-01-01,서초구,528317.0,1682338.0,114,1166287.0,2848625.0,3.0,4634.0,1.256521739,0.051285714,0.004958333,85.27083333,51.20833333,0.006166667
2017-01-01,성동구,316173.0,596629.0,48,140450.0,737079.0,2.0,6587.0,0.81875,0.043833332999999995,0.0030833329999999997,78.9375,52.91666667,0.004479167
2017-01-01,성북구,438261.0,1478049.0,43,329064.0,1807113.0,3.0,10192.0,0.9854166670000001,0.042833333,0.002456522,81.27083333,43.70833333,0.005395833
2017-01-01,송파구,734294.0,3694929.0,158,,,5.0,4647.0,1.1625,0.0395,0.00375,63.95833333,48.65217391,0.005333333000000001
2017-01-01,양천구,445844.0,2252585.0,94,,,5.0,4743.0,1.058333333,0.046375,0.003625,79.625,51.04166667,0.005125
2017-01-01,영등포구,432279.0,285537.0,42,162935.0,448472.0,1.0,10292.0,1.127083333,0.04575,0.003854167,90.85416667,52.58333333,0.005666666999999999
2017-01-01,용산구,286916.0,497780.0,42,160636.0,658416.0,2.0,6831.0,1.118518519,0.0484375,0.0021875,86.5625,73.27272727,0.005479166999999999
2017-01-01,은평구,478310.0,6123969.0,98,1875360.0,7999329.0,13.0,4881.0,0.708333333,0.041708333,0.005458333,70.29166667,45.54166667,0.0059583330000000006
2017-01-01,종로구,256718.0,1491065.0,34,,,6.0,7551.0,0.9520833329999999,0.055375,0.002770833,81.75,67.29166667,0.004416667
2017-01-01,중구,191827.0,237759.0,32,4.0,237763.0,1.0,5995.0,1.0,0.056666667000000004,0.003041667,81.41666667,64.25,0.005416666999999999
2017-01-01,중랑구,390299.0,2982954.0,52,1288636.0,4271590.0,8.0,7506.0,0.7958333329999999,0.040791667000000004,0.004541667,80.16666667,62.95454545,0.00525
2017-01-02,강남구,888291.0,2146595.0,134,805207.0,2951802.0,3.0,6629.0,0.98125,0.038229167,0.013333333000000001,114.29166670000001,79.0,0.005729166999999999
2017-01-02,강동구,488264.0,1934993.0,74,898745.0,2833738.0,4.0,6598.0,0.833333333,0.04444444400000001,0.011422222,111.6046512,81.95454545,0.004933333
2017-01-02,강북구,312363.0,1567126.0,45,468932.0,2036058.0,5.0,6941.0,0.9380952379999999,0.034869565,0.022565217000000002,104.52173909999999,86.60869565,0.005913043000000001
2017-01-02,강서구,548260.0,3209226.0,139,1472431.0,4681657.0,6.0,3944.0,0.6708333329999999,0.0535,0.011083333,104.45833329999999,,0.006625
2017-01-02,관악구,509752.0,442644.0,76,289624.0,732268.0,1.0,6707.0,0.975,0.047791667,0.016666667,104.0454545,74.09090909,0.007833333
2017-01-02,광진구,374672.0,43788.0,38,12634.0,56422.0,0.0,9860.0,0.9,0.044791667,0.019208333,110.75,95.45833333,0.005208333
2017-01-02,구로구,420056.0,2705529.0,47,313974.0,3019503.0,6.0,8937.0,0.754166667,0.030458332999999997,0.0165,116.41666670000001,77.95833333,0.008
2017-01-02,금천구,239652.0,147893.0,51,,,1.0,4699.0,0.839130435,0.046,0.015208333000000001,100.66666670000001,66.875,0.005291667
2017-01-02,노원구,540418.0,14457777.0,118,852658.0,15310435.0,27.0,4580.0,0.966666667,0.057625,0.015375,114.83333329999999,82.20833333,0.0064375
2017-01-02,도봉구,301447.0,1040386.0,6,820064.0,1860450.0,3.0,50241.0,0.891304348,0.039956522,0.021304347999999997,115.69565220000001,69.95652174,0.006652174
2017-01-02,동대문구,368684.0,889295.0,43,401031.0,1290326.0,2.0,8574.0,1.29375,0.047020833,0.01125,114.5625,89.25,0.0068125
2017-01-02,동작구,420517.0,2521302.0,51,3594244.0,6115546.0,6.0,8245.0,1.0222222220000001,0.058543477999999996,0.014978723000000001,122.1304348,78.77272727,0.0061739130000000005
2017-01-02,마포구,485156.0,1089289.0,81,1845.0,1091134.0,2.0,5990.0,1.239583333,0.054583333,0.0100625,107.16666670000001,91.04166667,0.0065625
2017-01-02,서대문구,355267.0,1352120.0,50,763559.0,2115679.0,4.0,7105.0,0.7416666670000001,0.032708333,0.020208333000000002,126.33333329999999,64.29166667,0.005625
2017-01-02,서초구,643040.0,1682338.0,114,1166287.0,2848625.0,3.0,5641.0,1.045833333,0.055979167,0.014375,121.70833329999999,68.25,0.006583333
2017-01-02,성동구,342230.0,596629.0,48,140450.0,737079.0,2.0,7130.0,0.7416666670000001,0.044291667,0.010895833,117.77083329999999,80.125,0.005208333
2017-01-02,성북구,424855.0,1478049.0,43,329064.0,1807113.0,3.0,9880.0,0.9622222220000001,0.035511111,0.014488889,120.44444440000001,65.71428571,0.006088889
2017-01-02,송파구,755812.0,3694929.0,158,,,5.0,4784.0,1.02173913,0.036782609,0.017304348,94.33333333,63.60869565,0.005130435
2017-01-02,양천구,429602.0,2252585.0,94,,,5.0,4570.0,0.875,0.039166667,0.011125,106.95833329999999,62.79166667,0.005166667
2017-01-02,영등포구,503030.0,285537.0,42,162935.0,448472.0,1.0,11977.0,1.008333333,0.047541667,0.010125,129.2708333,74.54166667,0.0058125
2017-01-02,용산구,300550.0,497780.0,42,160636.0,658416.0,2.0,7156.0,0.955882353,0.044804348,0.011782609,123.45833329999999,96.66666667,0.0060434780000000006
2017-01-02,은평구,444676.0,6123969.0,98,1875360.0,7999329.0,14.0,4538.0,0.554545455,0.038428571,0.021227272999999998,109.5,78.77272727,0.006772726999999999
2017-01-02,종로구,334740.0,1491065.0,34,,,5.0,9845.0,0.939583333,0.04675,0.012895833,111.60416670000001,87.16666667,0.004854167
2017-01-02,중구,310339.0,237759.0,32,4.0,237763.0,1.0,9698.0,0.926086957,0.04525,0.017041667,108.29166670000001,82.33333333,0.005583333
2017-01-02,중랑구,368250.0,2982954.0,52,1288636.0,4271590.0,8.0,7082.0,0.8666666670000001,0.040958333,0.013583333000000001,122.16666670000001,94.58333333,0.005416666999999999
2017-01-03,강남구,917032.0,2146595.0,134,805207.0,2951802.0,2.0,6844.0,0.813043478,0.038521739,0.01176087,81.60416667,50.04166667,0.005804348000000001
2017-01-03,강동구,483217.0,1934993.0,74,898745.0,2833738.0,4.0,6530.0,0.714583333,0.049916667000000005,0.010645833,86.40909091,64.63636364,0.005166667
2017-01-03,강북구,308935.0,1567126.0,45,468932.0,2036058.0,5.0,6865.0,0.7863636359999999,0.038916667,0.014958333,77.875,59.79166667,0.006
2017-01-03,강서구,543000.0,3209226.0,139,1472431.0,4681657.0,6.0,3906.0,0.7625,0.069,0.006666666999999999,82.26315789,,0.006625
2017-01-03,관악구,506769.0,442644.0,76,289624.0,732268.0,1.0,6668.0,0.816666667,0.048583333,0.013875,64.29166667,42.08333333,0.006916667
2017-01-03,광진구,375564.0,43788.0,38,12634.0,56422.0,0.0,9883.0,0.8625,0.047708333,0.015875,85.75,67.34782609,0.004875
2017-01-03,구로구,418081.0,2705529.0,47,313974.0,3019503.0,6.0,8895.0,0.6375,0.030125,0.014958333,74.65217391,47.04545455,0.007416666999999999
2017-01-03,금천구,236940.0,147893.0,51,,,1.0,4646.0,0.727272727,0.043916667,0.015625,62.54166667,37.95833333,0.005
2017-01-03,노원구,536710.0,14457777.0,118,852658.0,15310435.0,27.0,4548.0,1.00625,0.052931034,0.008458333,97.75,63.625,0.0060625
2017-01-03,도봉구,297977.0,1040386.0,6,820064.0,1860450.0,4.0,49663.0,0.8916666670000001,0.043875,0.016083333000000002,93.125,55.58333333,0.006708333
2017-01-03,동대문구,370672.0,889295.0,43,401031.0,1290326.0,2.0,8620.0,1.2875,0.0498125,0.00975,84.72916667,62.58333333,0.0074375
2017-01-03,동작구,420071.0,2521302.0,51,3594244.0,6115546.0,6.0,8237.0,0.854166667,0.053229167,0.015916667,76.89583333,45.5,0.005520833
2017-01-03,마포구,490004.0,1089289.0,81,1845.0,1091134.0,2.0,6049.0,1.127083333,0.055645833,0.009666667,72.79166667,54.70833333,0.006916667
2017-01-03,서대문구,355573.0,1352120.0,50,763559.0,2115679.0,4.0,7111.0,0.683333333,0.033291667000000004,0.016416667,90.29166667,40.16666667,0.00625
2017-01-03,서초구,656005.0,1682338.0,114,1166287.0,2848625.0,3.0,5754.0,0.9,0.055133333,0.01325,79.27083333,39.16666667,0.006375
2017-01-03,성동구,345542.0,596629.0,48,140450.0,737079.0,2.0,7199.0,0.6416666670000001,0.0488125,0.00925,88.66666667,51.875,0.005083333
2017-01-03,성북구,423013.0,1478049.0,43,329064.0,1807113.0,4.0,9838.0,0.841666667,0.043583332999999995,0.010104166999999999,98.27083333,58.66666667,0.00625
2017-01-03,송파구,764473.0,3694929.0,158,,,5.0,4838.0,0.8666666670000001,0.038333333,0.016583333000000002,76.16666667,47.04166667,0.006083333000000001
2017-01-03,양천구,424738.0,2252585.0,94,,,5.0,4518.0,0.816666667,0.040625,0.00775,73.16666667,38.41666667,0.0048333329999999996
2017-01-03,영등포구,507379.0,285537.0,42,162935.0,448472.0,1.0,12080.0,0.8906976740000001,0.03605,0.009534884,81.24390244,42.22222222,0.006302326
2017-01-03,용산구,305331.0,497780.0,42,160636.0,658416.0,2.0,7270.0,0.79375,0.043791667,0.0118125,80.35416667,54.375,0.005729166999999999
2017-01-03,은평구,441186.0,6123969.0,98,1875360.0,7999329.0,14.0,4502.0,0.37727272700000003,0.0427,0.016166667,73.625,46.875,0.005333333000000001
2017-01-03,종로구,353393.0,1491065.0,34,,,5.0,10394.0,0.7630434779999999,0.046152174000000004,0.011847826,73.08695652,51.83333333,0.0048478259999999995
2017-01-03,중구,331269.0,237759.0,32,4.0,237763.0,1.0,10352.0,0.7,0.049083333,0.012916667,72.91666667,49.79166667,0.005125
2017-01-03,중랑구,363291.0,2982954.0,52,1288636.0,4271590.0,8.0,6986.0,0.795238095,0.047714285999999995,0.008761905,93.91666667,69.45833333,0.005285714
2017-01-04,강남구,915916.0,2146595.0,134,805207.0,2951802.0,2.0,6835.0,0.9541666670000001,0.050645833,0.0065,57.79166667,33.625,0.005604166999999999
2017-01-04,강동구,481997.0,1934993.0,74,898745.0,2833738.0,4.0,6513.0,0.8520833329999999,0.060041667,0.0049791670000000005,62.375,39.66666667,0.005395833
2017-01-04,강북구,307220.0,1567126.0,45,468932.0,2036058.0,5.0,6827.0,0.872727273,0.044125,0.013791666999999999,43.58333333,33.29166667,0.006666666999999999
2017-01-04,강서구,541931.0,3209226.0,139,1472431.0,4681657.0,6.0,3899.0,0.783333333,0.06552381,0.005708333,78.33333333,,0.006666666999999999
2017-01-04,관악구,504690.0,442644.0,76,289624.0,732268.0,1.0,6641.0,1.0,0.06395833299999999,0.008791667,54.66666667,37.0,0.00675
2017-01-04,광진구,375302.0,43788.0,38,12634.0,56422.0,0.0,9876.0,0.9347826090000001,0.055173913,0.008043478,54.34782609,39.782608700000004,0.006
2017-01-04,구로구,417231.0,2705529.0,47,313974.0,3019503.0,6.0,8877.0,0.7958333329999999,0.03925,0.009458333000000001,60.16666667,35.58333333,0.00775
2017-01-04,금천구,235305.0,147893.0,51,,,1.0,4614.0,0.913636364,0.056166667,0.008625,52.41666667,31.75,0.004958333
2017-01-04,노원구,534589.0,14457777.0,118,852658.0,15310435.0,27.0,4530.0,0.989583333,0.05525,0.008041666999999999,58.77083333,33.625,0.0056875
2017-01-04,도봉구,297740.0,1040386.0,6,820064.0,1860450.0,4.0,49623.0,0.956521739,0.052173912999999995,0.011434783,53.782608700000004,31.65217391,0.006869565
2017-01-04,동대문구,371499.0,889295.0,43,401031.0,1290326.0,2.0,8640.0,1.266666667,0.057541667000000005,0.0065,54.40425532,33.30434783,0.007354166999999999
2017-01-04,동작구,422049.0,2521302.0,51,3594244.0,6115546.0,6.0,8275.0,0.9916666670000001,0.0661875,0.009479167,65.77083333,35.33333333,0.0056875
2017-01-04,마포구,492085.0,1089289.0,81,1845.0,1091134.0,2.0,6075.0,1.239583333,0.0630625,0.0065,52.85416667,39.5,0.006270833000000001
2017-01-04,서대문구,356886.0,1352120.0,50,763559.0,2115679.0,4.0,7138.0,0.783333333,0.04,0.013166667,60.36363636,32.23809524,0.006
2017-01-04,서초구,660939.0,1682338.0,114,1166287.0,2848625.0,3.0,5798.0,1.11875,0.061674419,0.008625,63.45833333,28.04166667,0.006520833
2017-01-04,성동구,345115.0,596629.0,48,140450.0,737079.0,2.0,7190.0,0.71875,0.0558125,0.005208333,64.02127660000001,34.56521739,0.0051875
2017-01-04,성북구,423304.0,1478049.0,43,329064.0,1807113.0,4.0,9844.0,0.94375,0.046895833,0.009166667,62.38297872,30.83333333,0.006083333000000001
2017-01-04,송파구,764285.0,3694929.0,158,,,5.0,4837.0,1.095833333,0.046958333,0.008,54.58333333,33.33333333,0.006
2017-01-04,양천구,422368.0,2252585.0,94,,,5.0,4493.0,0.970833333,0.0495,0.006416666999999999,58.375,31.5,0.006416666999999999
2017-01-04,영등포구,507819.0,285537.0,42,162935.0,448472.0,1.0,12091.0,0.99375,0.045944444,0.006333333000000001,64.29166667,33.5,0.006166667
2017-01-04,용산구,305788.0,497780.0,42,160636.0,658416.0,2.0,7281.0,0.910416667,0.053791667,0.006458333,60.33333333,38.58333333,0.0058333330000000004
2017-01-04,은평구,440780.0,6123969.0,98,1875360.0,7999329.0,14.0,4498.0,0.580952381,0.036000000000000004,0.006761905,49.38095238,30.38095238,0.005095238
2017-01-04,종로구,359861.0,1491065.0,34,,,5.0,10584.0,0.870833333,0.056416667000000004,0.007479166999999999,50.875,34.91666667,0.005020833
2017-01-04,중구,333677.0,237759.0,32,4.0,237763.0,1.0,10427.0,0.8625,0.056666667000000004,0.009125,50.95833333,34.375,0.005083333
2017-01-04,중랑구,362763.0,2982954.0,52,1288636.0,4271590.0,8.0,6976.0,0.779166667,0.052416667,0.005916667,58.56521739,35.18181818,0.005666666999999999
2017-01-05,강남구,906615.0,2146595.0,134,805207.0,2951802.0,2.0,6766.0,0.804255319,0.040042553,0.00606383,43.42222222,20.36363636,0.004765957
2017-01-05,강동구,483372.0,1934993.0,74,898745.0,2833738.0,4.0,6532.0,0.566666667,0.040979167000000004,0.009770833,34.9375,21.5,0.0041875
2017-01-05,강북구,307929.0,1567126.0,45,468932.0,2036058.0,5.0,6843.0,0.6130434779999999,0.030375,0.013458333000000001,27.5,20.29166667,0.005
2017-01-05,강서구,545281.0,3209226.0,139,1472431.0,4681657.0,6.0,3923.0,0.6333333329999999,0.057666667000000005,0.005375,46.42105263,,0.005708333
2017-01-05,관악구,509502.0,442644.0,76,289624.0,732268.0,1.0,6704.0,0.6958333329999999,0.049666667000000005,0.007666666999999999,33.70833333,24.54166667,0.005541666999999999
2017-01-05,광진구,377448.0,43788.0,38,12634.0,56422.0,0.0,9933.0,0.6125,0.033363636,0.017045455,32.58333333,21.75,0.004
2017-01-05,구로구,415587.0,2705529.0,47,313974.0,3019503.0,7.0,8842.0,0.5541666670000001,0.029291667,0.010416667,38.5,21.58333333,0.006
2017-01-05,금천구,233528.0,147893.0,51,,,1.0,4579.0,0.6791666670000001,0.040791667000000004,0.011375,32.20833333,19.47826087,0.004
2017-01-05,노원구,536609.0,14457777.0,118,852658.0,15310435.0,27.0,4548.0,0.8520833329999999,0.038,0.010458333,44.58333333,24.16666667,0.005583333
2017-01-05,도봉구,297689.0,1040386.0,6,820064.0,1860450.0,4.0,49615.0,0.608695652,0.032782609,0.014478261000000001,42.26086957,22.95652174,0.005130435
2017-01-05,동대문구,370589.0,889295.0,43,401031.0,1290326.0,2.0,8618.0,0.915217391,0.045319149,0.006638298000000001,41.25531915,24.45833333,0.006148936
2017-01-05,동작구,424152.0,2521302.0,51,3594244.0,6115546.0,6.0,8317.0,0.854166667,0.056041667,0.009208333,41.9375,23.95833333,0.004625
2017-01-05,마포구,491975.0,1089289.0,81,1845.0,1091134.0,2.0,6074.0,0.877083333,0.043333332999999995,0.008833333,33.25,24.25,0.004958333
2017-01-05,서대문구,356251.0,1352120.0,50,763559.0,2115679.0,4.0,7125.0,0.591666667,0.025916667,0.021041667000000003,28.39130435,17.36363636,0.005291667
2017-01-05,서초구,655730.0,1682338.0,114,1166287.0,2848625.0,3.0,5752.0,0.908695652,0.056933332999999996,0.009229167,41.64444444,18.39130435,0.005645833
2017-01-05,성동구,343968.0,596629.0,48,140450.0,737079.0,2.0,7166.0,0.48125,0.031708333,0.0145,41.0,22.83333333,0.004125
2017-01-05,성북구,424768.0,1478049.0,43,329064.0,1807113.0,3.0,9878.0,0.6729166670000001,0.039041667,0.007808511,45.93617021,24.625,0.005145833
2017-01-05,송파구,764222.0,3694929.0,158,,,5.0,4837.0,0.783333333,0.032416667,0.013541667,31.08333333,19.375,0.005625
2017-01-05,양천구,422370.0,2252585.0,94,,,5.0,4493.0,0.8208333329999999,0.039166667,0.006083333000000001,39.0,20.29166667,0.004958333
2017-01-05,영등포구,501298.0,285537.0,42,162935.0,448472.0,1.0,11936.0,0.7478260870000001,0.04087234,0.008065217,42.60416667,21.82608696,0.005673913
2017-01-05,용산구,304821.0,497780.0,42,160636.0,658416.0,2.0,7258.0,0.675,0.039895833,0.0096875,38.70833333,23.08333333,0.004791667
2017-01-05,은평구,443753.0,6123969.0,98,1875360.0,7999329.0,14.0,4528.0,0.625,0.014083333,0.008833333,32.08333333,20.04166667,0.003916667
2017-01-05,종로구,352761.0,1491065.0,34,,,5.0,10375.0,0.689361702,0.0515625,0.0074375,35.45833333,21.95833333,0.0043125
2017-01-05,중구,330165.0,237759.0,32,4.0,237763.0,1.0,10318.0,0.645833333,0.044833332999999996,0.007833333,34.66666667,23.125,0.003958333
2017-01-05,중랑구,364835.0,2982954.0,52,1288636.0,4271590.0,8.0,7016.0,0.520833333,0.031375,0.014208333,38.33333333,23.29166667,0.005
2017-01-06,강남구,916968.0,2146595.0,134,805207.0,2951802.0,2.0,6843.0,0.6625,0.038708333,0.007854166999999999,25.85416667,13.30434783,0.004645833
2017-01-06,강동구,480671.0,1934993.0,74,898745.0,2833738.0,4.0,6496.0,0.48958333299999995,0.0439375,0.010791667,25.125,14.91304348,0.0040416670000000005
2017-01-06,강북구,306165.0,1567126.0,45,468932.0,2036058.0,5.0,6804.0,0.5375,0.032833333,0.011416667,14.0,10.25,0.00475
2017-01-06,강서구,538996.0,3209226.0,139,1472431.0,4681657.0,6.0,3878.0,0.4875,0.056041667,0.007458333,44.29166667,,0.005541666999999999
2017-01-06,관악구,504666.0,442644.0,76,289624.0,732268.0,1.0,6640.0,0.620833333,0.047041667,0.009583333000000001,18.66666667,16.85,0.005333333000000001
2017-01-06,광진구,379705.0,43788.0,38,12634.0,56422.0,0.0,9992.0,0.495833333,0.034041667000000005,0.018041667,20.125,10.0,0.003916667
2017-01-06,구로구,414070.0,2705529.0,47,313974.0,3019503.0,7.0,8810.0,0.425,0.028458333,0.011708333000000001,21.16666667,13.04347826,0.00575
2017-01-06,금천구,233751.0,147893.0,51,,,1.0,4583.0,0.525,0.037416667,0.015416667,19.625,14.04166667,0.0040416670000000005
2017-01-06,노원구,532005.0,14457777.0,118,852658.0,15310435.0,27.0,4509.0,0.7104166670000001,0.044125,0.011104167,23.95833333,9.125,0.004645833
2017-01-06,도봉구,295391.0,1040386.0,6,820064.0,1860450.0,4.0,49232.0,0.44782608700000004,0.035652174,0.012913043,18.65217391,10.86956522,0.004826087
2017-01-06,동대문구,370863.0,889295.0,43,401031.0,1290326.0,2.0,8625.0,0.6875,0.039979167,0.010625,21.77083333,13.54166667,0.005145833
2017-01-06,동작구,419819.0,2521302.0,51,3594244.0,6115546.0,6.0,8232.0,0.625,0.050041667000000005,0.012166666999999999,28.10416667,13.75,0.004375
2017-01-06,마포구,501079.0,1089289.0,81,1845.0,1091134.0,2.0,6186.0,0.754166667,0.041791667000000005,0.010916667,24.68888889,17.47619048,0.004395833
2017-01-06,서대문구,356138.0,1352120.0,50,763559.0,2115679.0,4.0,7123.0,0.566666667,0.026833332999999997,0.018708333,21.26086957,12.52173913,0.00475
2017-01-06,서초구,671721.0,1682338.0,114,1166287.0,2848625.0,3.0,5892.0,0.7152173909999999,0.054729167,0.011166667,28.41666667,10.95833333,0.005375
2017-01-06,성동구,344946.0,596629.0,48,140450.0,737079.0,2.0,7186.0,0.422916667,0.037479167,0.013083333,27.89361702,12.75,0.004
2017-01-06,성북구,421349.0,1478049.0,43,329064.0,1807113.0,4.0,9799.0,0.527659574,0.038340426000000004,0.009319149,25.04651163,8.941176471,0.004361702
2017-01-06,송파구,766909.0,3694929.0,158,,,5.0,4854.0,0.575,0.032416667,0.016333333000000002,21.95833333,13.16666667,0.005083333
2017-01-06,양천구,419736.0,2252585.0,94,,,5.0,4465.0,0.5541666670000001,0.035083333,0.007708333,21.91666667,11.20833333,0.00425
2017-01-06,영등포구,509704.0,285537.0,42,162935.0,448472.0,1.0,12136.0,0.6645833329999999,0.042047619,0.009375,26.45833333,15.58333333,0.005333333000000001
2017-01-06,용산구,314562.0,497780.0,42,160636.0,658416.0,2.0,7490.0,0.536956522,0.037565217000000005,0.012065217,25.06521739,14.68181818,0.004217391
2017-01-06,은평구,436697.0,6123969.0,98,1875360.0,7999329.0,14.0,4456.0,0.356521739,0.021130435,0.010130435,17.61904762,11.0,0.0033913040000000004
2017-01-06,종로구,362820.0,1491065.0,34,,,5.0,10671.0,0.53125,0.045083332999999996,0.009645833000000001,22.14583333,10.75,0.003604167
2017-01-06,중구,341161.0,237759.0,32,4.0,237763.0,1.0,10661.0,0.459090909,0.040086957,0.012090908999999999,18.40909091,13.86363636,0.0033181820000000002
2017-01-06,중랑구,360538.0,2982954.0,52,1288636.0,4271590.0,8.0,6933.0,0.370833333,0.030583332999999997,0.015125,18.33333333,12.17391304,0.004666667
2017-01-07,강남구,793966.0,2146595.0,134,805207.0,2951802.0,3.0,5925.0,0.958333333,0.0478125,0.003458333,56.5,34.04166667,0.0048333329999999996
2017-01-07,강동구,494308.0,1934993.0,74,898745.0,2833738.0,4.0,6680.0,0.7125,0.050375,0.003479167,54.66666667,33.91666667,0.0045
2017-01-07,강북구,321701.0,1567126.0,45,468932.0,2036058.0,5.0,7149.0,0.728571429,0.042875,0.005416666999999999,46.625,35.79166667,0.005458333
2017-01-07,강서구,556676.0,3209226.0,139,1472431.0,4681657.0,6.0,4005.0,0.8208333329999999,0.073208333,0.002625,85.79166667,,0.006333333000000001
2017-01-07,관악구,530692.0,442644.0,76,289624.0,732268.0,1.0,6983.0,1.1625,0.068583333,0.004333333,63.5,49.04166667,0.005916667
2017-01-07,광진구,395776.0,43788.0,38,12634.0,56422.0,0.0,10415.0,0.7625,0.049166667000000004,0.005625,54.45833333,41.625,0.0037916670000000003
2017-01-07,구로구,411128.0,2705529.0,47,313974.0,3019503.0,7.0,8747.0,0.904166667,0.040958333,0.004708333,54.58333333,33.29166667,0.006291667
2017-01-07,금천구,206523.0,147893.0,51,,,1.0,4049.0,0.975,0.062416667,0.002875,55.875,45.58333333,0.004708333
2017-01-07,노원구,553629.0,14457777.0,118,852658.0,15310435.0,26.0,4692.0,1.04375,0.055375,0.0048125,58.5625,41.125,0.005333333000000001
2017-01-07,도봉구,307496.0,1040386.0,6,820064.0,1860450.0,3.0,51249.0,0.917391304,0.049521739,0.0049565220000000005,54.60869565,31.34782609,0.005695652
2017-01-07,동대문구,369489.0,889295.0,43,401031.0,1290326.0,2.0,8593.0,1.1625,0.054979167,0.003645833,56.72916667,34.79166667,0.006145833000000001
2017-01-07,동작구,427887.0,2521302.0,51,3594244.0,6115546.0,6.0,8390.0,1.1723404259999999,0.069708333,0.006541666999999999,68.31914894,44.41666667,0.005166667
2017-01-07,마포구,491883.0,1089289.0,81,1845.0,1091134.0,2.0,6073.0,1.233333333,0.057666667000000005,0.0044375,55.35416667,43.29166667,0.005458333
2017-01-07,서대문구,351676.0,1352120.0,50,763559.0,2115679.0,4.0,7034.0,0.7416666670000001,0.037583333,0.008833333,48.75,26.56521739,0.005
2017-01-07,서초구,599557.0,1682338.0,114,1166287.0,2848625.0,3.0,5259.0,1.220833333,0.0501,0.005145833,63.65957447,29.75,0.0059583330000000006
2017-01-07,성동구,331436.0,596629.0,48,140450.0,737079.0,2.0,6905.0,0.7041666670000001,0.051020833,0.0038125,63.375,34.91666667,0.0045625
2017-01-07,성북구,430978.0,1478049.0,43,329064.0,1807113.0,3.0,10023.0,0.916666667,0.045875,0.003458333,58.3125,38.66666667,0.005166667
2017-01-07,송파구,766264.0,3694929.0,158,,,5.0,4850.0,1.0,0.043666667,0.005291667,48.04166667,31.2173913,0.005625
2017-01-07,양천구,436279.0,2252585.0,94,,,5.0,4641.0,1.033333333,0.049208333,0.00325,60.04166667,40.91666667,0.0059583330000000006
2017-01-07,영등포구,456180.0,285537.0,42,162935.0,448472.0,1.0,10861.0,1.125,0.033875,0.004375,65.29166667,35.70833333,0.0058333330000000004
2017-01-07,용산구,305921.0,497780.0,42,160636.0,658416.0,2.0,7284.0,0.85,0.050958333,0.003166667,58.3125,45.125,0.005208333
2017-01-07,은평구,461757.0,6123969.0,98,1875360.0,7999329.0,13.0,4712.0,0.6375,0.033458333,0.005916667,37.875,25.45454545,0.003458333
2017-01-07,종로구,309051.0,1491065.0,34,,,5.0,9090.0,0.825,0.0555625,0.003375,57.8125,41.0,0.004229167
2017-01-07,중구,250123.0,237759.0,32,4.0,237763.0,1.0,7816.0,0.770833333,0.055958333,0.003708333,51.66666667,40.5,0.004125
2017-01-07,중랑구,377534.0,2982954.0,52,1288636.0,4271590.0,8.0,7260.0,0.6125,0.044166667,0.004291667,51.125,34.375,0.005208333
